2021-09-07 01:58  25.8   8.9   5.0
2021-09-07 01:58  31.3   9.8   5.1
2021-09-07 01:59  26.6   9.6   5.1
2021-09-07 02:00  32.0   9.7   5.2
2021-09-07 02:00 TEST FAILED
2021-09-07 02:00 TEST FAILED
2021-09-07 02:00 TEST FAILED
2021-09-07 02:00 TEST FAILED
2021-09-07 02:00 TEST FAILED
2021-09-07 02:00 TEST FAILED
2021-09-07 02:00 TEST FAILED
2021-09-07 02:00 TEST FAILED
2021-09-07 02:00 TEST FAILED
2021-09-07 02:00 TEST FAILED
2021-09-07 02:00 TEST FAILED
2021-09-07 02:00 TEST FAILED
2021-09-07 02:00 TEST FAILED
2021-09-07 02:00 TEST FAILED
2021-09-07 02:00 TEST FAILED
2021-09-07 02:00 TEST FAILED
2021-09-07 02:00 TEST FAILED
2021-09-07 02:00  11.2  10.0   5.2
2021-09-07 02:00  28.5   9.6   5.0
2021-09-07 02:01  25.8   9.6   5.2
2021-09-07 02:01  32.1   9.8   5.2
2021-09-07 02:02  28.8   9.8   5.2
2021-09-07 02:02  27.1   9.8   5.2
2021-09-07 02:02  30.4   9.8   5.1
2021-09-07 02:03  33.7   9.8   5.2
2021-09-07 02:03  29.6   9.7   5.1
2021-09-07 02:04  33.2   9.7   5.2
2021-09-07 02:04  29.0   9.8   5.1
2021-09-07 02:04  29.6   9.2   5.1
2021-09-07 02:05  30.7   9.7   5.1
2021-09-07 02:05  28.4   7.9   5.2
2021-09-07 02:05  28.9   9.7   5.2
2021-09-07 02:06  29.1   9.2   5.2
2021-09-07 02:06  33.6   9.7   5.1
2021-09-07 02:07  26.0   6.7   5.2
2021-09-07 02:07  28.3   9.6   5.1
2021-09-07 02:07  26.2   9.5   5.1
2021-09-07 02:08  28.5   9.4   5.1
2021-09-07 02:08  29.0   9.7   5.1
2021-09-07 02:08  29.2   9.7   5.1
2021-09-07 02:09  29.6   9.8   5.1
2021-09-07 02:09  29.8   9.2   5.1
2021-09-07 02:10  30.6   9.7   5.1
2021-09-07 02:10  30.5   9.7   5.2
2021-09-07 02:10  28.8   9.6   5.2
2021-09-07 02:11  30.5   9.8   5.2
2021-09-07 02:11  29.5   9.8   5.0
2021-09-07 02:11  26.9   9.8   5.2
2021-09-07 02:12  30.8   9.5   5.2
2021-09-07 02:12  31.6   8.8   5.2
2021-09-07 02:13  28.1   9.5   5.1
2021-09-07 02:13  30.7   9.8   5.1
2021-09-07 02:13  29.3   9.6   5.1
2021-09-07 02:14  29.8   9.8   5.2
2021-09-07 02:14  30.5   9.7   5.2
2021-09-07 02:14  27.0   9.7   5.2
2021-09-07 02:15  27.4   9.8   5.2
2021-09-07 02:15  31.1   9.6   5.0
2021-09-07 02:16  28.8   9.6   5.1
2021-09-07 02:16  26.3   9.7   5.2
2021-09-07 02:16  31.0   9.7   5.2
2021-09-07 02:17  31.9   9.8   5.1
2021-09-07 02:17 TEST FAILED
2021-09-07 02:18  28.3   9.5   5.1
2021-09-07 02:18  29.6   9.8   5.1
2021-09-07 02:19  29.0   9.6   5.1
2021-09-07 02:19  33.1   9.8   5.1
2021-09-07 02:20  29.3   9.8   5.2
